timestamp building_id meter_reading anomaly
"2016-04-10 01:00:00" 685.0 133.506 1.0
"2016-04-10 02:00:00" 685.0 261.8 1.0
   
"2016-05-02 04:00:00" 685.0 262.7 1.0
"2016-05-02 05:00:00" 685.0 271.8 1.0
"2016-05-02 06:00:00" 685.0 275.0 1.0
"2016-05-02 07:00:00" 685.0 291.9 1.0
"2016-05-02 08:00:00" 685.0 297.5 1.0
"2016-05-02 09:00:00" 685.0 304.1 1.0
"2016-05-02 10:00:00" 685.0 299.5 1.0
"2016-05-02 11:00:00" 685.0 303.4 1.0
"2016-05-02 12:00:00" 685.0 303.6 1.0
"2016-05-02 13:00:00" 685.0 307.5 1.0
"2016-05-02 14:00:00" 685.0 301.1 1.0
"2016-05-02 15:00:00" 685.0 300.3 1.0
"2016-05-02 16:00:00" 685.0 301.5 1.0
"2016-05-02 17:00:00" 685.0 293.0 1.0
"2016-05-02 18:00:00" 685.0 290.1 1.0
"2016-05-02 19:00:00" 685.0 288.2 1.0
"2016-05-02 20:00:00" 685.0 284.6 1.0
"2016-05-02 21:00:00" 685.0 337.6 1.0
"2016-05-02 22:00:00" 685.0 285.0 1.0
"2016-05-02 23:00:00" 685.0 263.4 1.0
   
"2016-05-18 22:00:00" 685.0 286.7 1.0
"2016-05-18 23:00:00" 685.0 268.4 1.0
"2016-05-19 00:00:00" 685.0 134.827 1.0
"2016-05-19 01:00:00" 685.0 5.453 1.0
"2016-05-19 02:00:00" 685.0 1.0 1.0
"2016-05-19 03:00:00" 685.0 1.0 1.0
"2016-05-19 04:00:00" 685.0 1.0 1.0
"2016-05-19 05:00:00" 685.0 1.0 1.0
"2016-05-19 06:00:00" 685.0 1.0 1.0
"2016-05-19 07:00:00" 685.0 1.0 1.0
"2016-05-19 08:00:00" 685.0 1.0 1.0
"2016-05-19 09:00:00" 685.0 1.0 1.0
"2016-05-19 10:00:00" 685.0 1.0 1.0
"2016-05-19 11:00:00" 685.0 1.0 1.0
"2016-05-19 12:00:00" 685.0 1.0 1.0
"2016-05-19 13:00:00" 685.0 1.0 1.0
"2016-05-19 14:00:00" 685.0 1.0 1.0
"2016-05-19 15:00:00" 685.0 1.0 1.0
"2016-05-19 16:00:00" 685.0 1.0 1.0
"2016-05-19 17:00:00" 685.0 1.0 1.0
"2016-05-19 18:00:00" 685.0 1.0 1.0
"2016-05-19 19:00:00" 685.0 1.0 1.0
"2016-05-19 20:00:00" 685.0 1.0 1.0
"2016-05-19 21:00:00" 685.0 1.0 1.0
"2016-05-19 22:00:00" 685.0 1.0 1.0
"2016-05-19 23:00:00" 685.0 1.0 1.0
"2016-05-20 00:00:00" 685.0 141.427 1.0
"2016-05-20 01:00:00" 685.0 135.526 1.0
"2016-05-20 02:00:00" 685.0 266.4 1.0
   
"2016-05-30 05:00:00" 685.0 276.1 1.0
"2016-05-30 06:00:00" 685.0 287.9 1.0
"2016-05-30 07:00:00" 685.0 299.1 1.0
"2016-05-30 08:00:00" 685.0 305.3 1.0
"2016-05-30 09:00:00" 685.0 305.1 1.0
"2016-05-30 10:00:00" 685.0 306.1 1.0
"2016-05-30 11:00:00" 685.0 304.0 1.0
"2016-05-30 12:00:00" 685.0 309.2 1.0
"2016-05-30 13:00:00" 685.0 310.0 1.0
"2016-05-30 14:00:00" 685.0 307.6 1.0
"2016-05-30 15:00:00" 685.0 316.7 1.0
"2016-05-30 16:00:00" 685.0 330.2 1.0
"2016-05-30 17:00:00" 685.0 320.2 1.0
"2016-05-30 18:00:00" 685.0 331.6 1.0
"2016-05-30 19:00:00" 685.0 325.8 1.0
"2016-05-30 20:00:00" 685.0 321.4 1.0
"2016-05-30 21:00:00" 685.0 355.6 1.0
"2016-05-30 22:00:00" 685.0 319.3 1.0
"2016-05-30 23:00:00" 685.0 287.4 1.0
"2016-05-31 00:00:00" 685.0 268.5 1.0
   
"2016-06-29 08:00:00" 685.0 544.5 1.0
"2016-06-29 09:00:00" 685.0 606.9 1.0
"2016-06-29 10:00:00" 685.0 626.4 1.0
"2016-06-29 11:00:00" 685.0 630.5 1.0
"2016-06-29 12:00:00" 685.0 648.7 1.0
"2016-06-29 13:00:00" 685.0 641.0 1.0
"2016-06-29 14:00:00" 685.0 617.1 1.0
"2016-06-29 15:00:00" 685.0 592.4 1.0
"2016-06-29 16:00:00" 685.0 549.9 1.0
   
"2016-08-29 05:00:00" 685.0 293.2 1.0
"2016-08-29 06:00:00" 685.0 301.1 1.0
"2016-08-29 07:00:00" 685.0 316.1 1.0
"2016-08-29 08:00:00" 685.0 309.6 1.0
"2016-08-29 09:00:00" 685.0 315.8 1.0
"2016-08-29 10:00:00" 685.0 313.9 1.0
"2016-08-29 11:00:00" 685.0 313.3 1.0
"2016-08-29 12:00:00" 685.0 318.0 1.0
"2016-08-29 13:00:00" 685.0 313.0 1.0
"2016-08-29 14:00:00" 685.0 320.1 1.0
"2016-08-29 15:00:00" 685.0 313.0 1.0
"2016-08-29 16:00:00" 685.0 323.7 1.0
"2016-08-29 17:00:00" 685.0 306.5 1.0
"2016-08-29 18:00:00" 685.0 313.3 1.0
"2016-08-29 19:00:00" 685.0 304.2 1.0
"2016-08-29 20:00:00" 685.0 315.3 1.0
"2016-08-29 21:00:00" 685.0 359.5 1.0
"2016-08-29 22:00:00" 685.0 304.9 1.0
"2016-08-29 23:00:00" 685.0 294.2 1.0
"2016-08-30 00:00:00" 685.0 284.0 1.0
   
"2016-10-07 23:00:00" 685.0 263.1 1.0
"2016-10-08 00:00:00" 685.0 129.804 1.0
"2016-10-08 01:00:00" 685.0 5.208 1.0
"2016-10-08 02:00:00" 685.0 1.0 1.0
"2016-10-08 03:00:00" 685.0 1.0 1.0
"2016-10-08 04:00:00" 685.0 1.0 1.0
"2016-10-08 05:00:00" 685.0 1.0 1.0
"2016-10-08 06:00:00" 685.0 1.0 1.0
"2016-10-08 07:00:00" 685.0 1.0 1.0
"2016-10-08 08:00:00" 685.0 1.0 1.0
"2016-10-08 09:00:00" 685.0 1.0 1.0
"2016-10-08 10:00:00" 685.0 1.0 1.0
"2016-10-08 11:00:00" 685.0 1.0 1.0
"2016-10-08 12:00:00" 685.0 1.0 1.0
"2016-10-08 13:00:00" 685.0 1.0 1.0
"2016-10-08 14:00:00" 685.0 1.0 1.0
"2016-10-08 15:00:00" 685.0 1.0 1.0
"2016-10-08 16:00:00" 685.0 1.0 1.0
"2016-10-08 17:00:00" 685.0 1.0 1.0
"2016-10-08 18:00:00" 685.0 1.0 1.0
"2016-10-08 19:00:00" 685.0 1.0 1.0
"2016-10-08 20:00:00" 685.0 1.0 1.0
"2016-10-08 21:00:00" 685.0 1.0 1.0
"2016-10-08 22:00:00" 685.0 1.0 1.0
"2016-10-08 23:00:00" 685.0 1.0 1.0
"2016-10-09 00:00:00" 685.0 129.704 1.0
"2016-10-09 01:00:00" 685.0 131.204 1.0
"2016-10-09 02:00:00" 685.0 255.5 1.0
   
"2016-10-27 23:00:00" 685.0 257.6 1.0
"2016-10-28 00:00:00" 685.0 126.9 1.0
"2016-10-28 01:00:00" 685.0 256.0 1.0
   
"2016-10-28 16:00:00" 685.0 240.2 1.0
"2016-10-28 17:00:00" 685.0 159.7 1.0
"2016-10-28 18:00:00" 685.0 126.4 1.0
"2016-10-28 19:00:00" 685.0 69.3 1.0
"2016-10-28 20:00:00" 685.0 71.24137931034483 1.0
"2016-10-28 21:00:00" 685.0 73.18275862068965 1.0
"2016-10-28 22:00:00" 685.0 75.12413793103448 1.0
"2016-10-28 23:00:00" 685.0 77.06551724137931 1.0
"2016-10-29 00:00:00" 685.0 79.00689655172414 1.0
"2016-10-29 01:00:00" 685.0 80.94827586206897 1.0
"2016-10-29 02:00:00" 685.0 82.8896551724138 1.0
"2016-10-29 03:00:00" 685.0 84.83103448275861 1.0
"2016-10-29 04:00:00" 685.0 86.77241379310345 1.0
"2016-10-29 05:00:00" 685.0 88.71379310344827 1.0
"2016-10-29 06:00:00" 685.0 90.6551724137931 1.0
"2016-10-29 07:00:00" 685.0 92.59655172413792 1.0
"2016-10-29 08:00:00" 685.0 94.53793103448275 1.0
"2016-10-29 09:00:00" 685.0 96.47931034482758 1.0
"2016-10-29 10:00:00" 685.0 98.4206896551724 1.0
"2016-10-29 11:00:00" 685.0 100.36206896551724 1.0
"2016-10-29 12:00:00" 685.0 102.30344827586208 1.0
"2016-10-29 13:00:00" 685.0 104.2448275862069 1.0
"2016-10-29 14:00:00" 685.0 106.18620689655172 1.0
"2016-10-29 15:00:00" 685.0 108.12758620689657 1.0
"2016-10-29 16:00:00" 685.0 110.06896551724137 1.0
"2016-10-29 17:00:00" 685.0 112.0103448275862 1.0
"2016-10-29 18:00:00" 685.0 113.95172413793102 1.0
"2016-10-29 19:00:00" 685.0 115.89310344827588 1.0
"2016-10-29 20:00:00" 685.0 117.83448275862068 1.0
"2016-10-29 21:00:00" 685.0 119.77586206896552 1.0
"2016-10-29 22:00:00" 685.0 121.71724137931034 1.0
"2016-10-29 23:00:00" 685.0 123.65862068965518 1.0
"2016-10-30 00:00:00" 685.0 125.6 1.0
"2016-10-30 01:00:00" 685.0 63.29999999999999 1.0
"2016-10-30 02:00:00" 685.0 1.0 1.0
"2016-10-30 03:00:00" 685.0 1.0 1.0
"2016-10-30 04:00:00" 685.0 1.0 1.0
"2016-10-30 05:00:00" 685.0 1.0 1.0
"2016-10-30 06:00:00" 685.0 1.0 1.0
"2016-10-30 07:00:00" 685.0 1.0 1.0
"2016-10-30 08:00:00" 685.0 1.0 1.0
"2016-10-30 09:00:00" 685.0 1.0 1.0
"2016-10-30 10:00:00" 685.0 1.0 1.0
"2016-10-30 11:00:00" 685.0 1.0 1.0
"2016-10-30 12:00:00" 685.0 1.0 1.0
"2016-10-30 13:00:00" 685.0 0.2 1.0
"2016-10-30 14:00:00" 685.0 36.0 1.0
"2016-10-30 15:00:00" 685.0 164.9 1.0
"2016-10-30 16:00:00" 685.0 258.5 1.0
   
