building_id timestamp meter_reading anomaly
118 "2016-11-27 03:00:00" 1.0 1
118 "2016-11-27 04:00:00" 1.0 1
118 "2016-11-27 05:00:00" 1.0 1
118 "2016-11-27 06:00:00" 1.0 1
118 "2016-11-27 07:00:00" 1.0 1
118 "2016-11-27 08:00:00" 1.0 1
118 "2016-11-27 09:00:00" 1.0 1
118 "2016-11-27 10:00:00" 1.0 1
118 "2016-11-27 11:00:00" 1.0 1
118 "2016-11-27 12:00:00" 1.0 1
118 "2016-11-27 13:00:00" 1.0 1
118 "2016-11-27 14:00:00" 1.0 1
118 "2016-11-27 15:00:00" 1.0 1
118 "2016-11-27 16:00:00" 1.0 1
118 "2016-11-27 17:00:00" 1.0 1
118 "2016-11-27 18:00:00" 1.0 1
118 "2016-11-27 19:00:00" 1.0 1
118 "2016-11-27 20:00:00" 1.0 1
118 "2016-11-27 21:00:00" 1.0 1
118 "2016-11-27 22:00:00" 1.0 1
118 "2016-11-27 23:00:00" 1.0 1
118 "2016-11-28 00:00:00" 133.249 1
118 "2016-11-28 01:00:00" 232.8 1

118 "2016-12-17 23:00:00" 274.3 1
118 "2016-12-18 00:00:00" 5.143 1
118 "2016-12-18 01:00:00" 1.0 1
118 "2016-12-18 02:00:00" 1.0 1
118 "2016-12-18 03:00:00" 1.0 1
118 "2016-12-18 04:00:00" 1.0 1
118 "2016-12-18 05:00:00" 1.0 1
118 "2016-12-18 06:00:00" 1.0 1
118 "2016-12-18 07:00:00" 1.0 1
118 "2016-12-18 08:00:00" 1.0 1
118 "2016-12-18 09:00:00" 1.0 1
118 "2016-12-18 10:00:00" 1.0 1
118 "2016-12-18 11:00:00" 1.0 1
118 "2016-12-18 12:00:00" 1.0 1
118 "2016-12-18 13:00:00" 1.0 1
118 "2016-12-18 14:00:00" 1.0 1
118 "2016-12-18 15:00:00" 1.0 1
118 "2016-12-18 16:00:00" 1.0 1
118 "2016-12-18 17:00:00" 1.0 1
118 "2016-12-18 18:00:00" 1.0 1
118 "2016-12-18 19:00:00" 1.0 1
118 "2016-12-18 20:00:00" 1.0 1
118 "2016-12-18 21:00:00" 1.0 1
118 "2016-12-18 22:00:00" 1.0 1
118 "2016-12-18 23:00:00" 1.0 1
118 "2016-12-19 00:00:00" 133.171 1
118 "2016-12-19 01:00:00" 251.7 1

118 "2016-12-24 23:00:00" 274.5 1
118 "2016-12-25 00:00:00" 5.559 1
118 "2016-12-25 01:00:00" 1.0 1
118 "2016-12-25 02:00:00" 1.0 1
118 "2016-12-25 03:00:00" 1.0 1
118 "2016-12-25 04:00:00" 1.0 1
118 "2016-12-25 05:00:00" 1.0 1
118 "2016-12-25 06:00:00" 1.0 1
118 "2016-12-25 07:00:00" 1.0 1
118 "2016-12-25 08:00:00" 1.0 1
118 "2016-12-25 09:00:00" 1.0 1
118 "2016-12-25 10:00:00" 1.0 1
118 "2016-12-25 11:00:00" 1.0 1
118 "2016-12-25 12:00:00" 1.0 1
118 "2016-12-25 13:00:00" 1.0 1
118 "2016-12-25 14:00:00" 1.0 1
118 "2016-12-25 15:00:00" 1.0 1
118 "2016-12-25 16:00:00" 1.0 1
118 "2016-12-25 17:00:00" 1.0 1
118 "2016-12-25 18:00:00" 1.0 1
118 "2016-12-25 19:00:00" 1.0 1
118 "2016-12-25 20:00:00" 1.0 1
118 "2016-12-25 21:00:00" 1.0 1
118 "2016-12-25 22:00:00" 1.0 1
118 "2016-12-25 23:00:00" 1.0 1
118 "2016-12-26 00:00:00" 132.78 1
118 "2016-12-26 01:00:00" 272.5 1
