timestamp,building_id,meter_reading,anomaly,date,gap_id
2016-01-08 02:00:00,685,259.2,0,2016-01-08,0
2016-01-08 03:00:00,685,254.9,0,2016-01-08,0
2016-01-08 04:00:00,685,261.1,0,2016-01-08,0
2016-01-08 05:00:00,685,263.8,0,2016-01-08,0
2016-01-08 06:00:00,685,311.4,0,2016-01-08,0
2016-01-08 07:00:00,685,371.4,0,2016-01-08,0
2016-01-08 08:00:00,685,467.3,0,2016-01-08,0
2016-01-08 09:00:00,685,622.8,0,2016-01-08,0
2016-01-08 10:00:00,685,659.7,0,2016-01-08,0
2016-01-08 11:00:00,685,670.0,0,2016-01-08,0
2016-01-08 12:00:00,685,653.3,0,2016-01-08,0
2016-01-08 13:00:00,685,650.1,0,2016-01-08,0
2016-01-08 14:00:00,685,632.7,0,2016-01-08,0
2016-01-08 15:00:00,685,614.5,0,2016-01-08,0
2016-01-08 16:00:00,685,578.6,0,2016-01-08,0
2016-01-08 17:00:00,685,541.6,0,2016-01-08,0
2016-01-08 18:00:00,685,449.1,0,2016-01-08,0
2016-01-08 19:00:00,685,395.1,0,2016-01-08,0
2016-01-08 20:00:00,685,345.5,0,2016-01-08,0
2016-01-08 21:00:00,685,321.0,0,2016-01-08,0
2016-01-08 22:00:00,685,318.1,0,2016-01-08,0
2016-01-08 23:00:00,685,273.3,0,2016-01-08,0
2016-01-09 00:00:00,685,263.9,0,2016-01-09,0
2016-01-09 01:00:00,685,251.9,0,2016-01-09,0
2016-01-09 02:00:00,685,247.1,0,2016-01-09,0
2016-01-09 03:00:00,685,255.0,0,2016-01-09,0
2016-01-09 04:00:00,685,254.5,0,2016-01-09,0
2016-01-09 05:00:00,685,252.8,0,2016-01-09,0
2016-01-09 06:00:00,685,255.3,0,2016-01-09,0
2016-01-09 07:00:00,685,257.6,0,2016-01-09,0
2016-01-09 08:00:00,685,261.2,0,2016-01-09,0
2016-01-09 09:00:00,685,282.0,0,2016-01-09,0
2016-01-09 10:00:00,685,295.5,0,2016-01-09,0
2016-01-09 11:00:00,685,295.0,0,2016-01-09,0
2016-01-09 12:00:00,685,296.1,0,2016-01-09,0
2016-01-09 13:00:00,685,297.0,0,2016-01-09,0
2016-01-09 14:00:00,685,293.5,0,2016-01-09,0
2016-01-09 15:00:00,685,292.8,0,2016-01-09,0
2016-01-09 16:00:00,685,283.2,0,2016-01-09,0
2016-01-09 17:00:00,685,281.4,0,2016-01-09,0
2016-01-09 18:00:00,685,284.8,0,2016-01-09,0
2016-01-09 19:00:00,685,282.9,0,2016-01-09,0
2016-01-09 20:00:00,685,271.3,0,2016-01-09,0
2016-01-09 21:00:00,685,268.9,0,2016-01-09,0
2016-01-09 22:00:00,685,264.9,0,2016-01-09,0
2016-01-09 23:00:00,685,261.5,0,2016-01-09,0
2016-01-10 00:00:00,685,260.5,0,2016-01-10,0
2016-01-10 01:00:00,685,260.3,0,2016-01-10,0
2016-01-10 02:00:00,685,261.5,0,2016-01-10,0
2016-01-10 03:00:00,685,258.5,0,2016-01-10,0
2016-01-10 04:00:00,685,262.9,0,2016-01-10,0
2016-01-10 05:00:00,685,261.4,0,2016-01-10,0
2016-01-10 06:00:00,685,261.4,0,2016-01-10,0
2016-01-10 07:00:00,685,265.6,0,2016-01-10,0
2016-01-10 08:00:00,685,266.3,0,2016-01-10,0
2016-01-10 09:00:00,685,267.7,0,2016-01-10,0
2016-01-10 10:00:00,685,267.5,0,2016-01-10,0
2016-01-10 11:00:00,685,266.7,0,2016-01-10,0
2016-01-10 12:00:00,685,277.8,0,2016-01-10,0
2016-01-10 13:00:00,685,286.6,0,2016-01-10,0
2016-01-10 14:00:00,685,287.7,0,2016-01-10,0
2016-01-10 15:00:00,685,289.9,0,2016-01-10,0
2016-01-10 16:00:00,685,289.1,0,2016-01-10,0
2016-01-10 17:00:00,685,300.6,0,2016-01-10,0
2016-01-10 18:00:00,685,301.8,0,2016-01-10,0
2016-01-10 19:00:00,685,289.9,0,2016-01-10,0
2016-01-10 20:00:00,685,266.6,0,2016-01-10,0
2016-01-10 21:00:00,685,262.1,0,2016-01-10,0
2016-01-10 22:00:00,685,266.9,0,2016-01-10,0
2016-01-10 23:00:00,685,264.0,0,2016-01-10,0
2016-01-11 00:00:00,685,263.9,0,2016-01-11,0
2016-01-11 01:00:00,685,248.7,0,2016-01-11,0
2016-01-11 02:00:00,685,248.2,0,2016-01-11,0
2016-01-11 03:00:00,685,251.9,0,2016-01-11,0
2016-01-11 04:00:00,685,253.4,0,2016-01-11,0
2016-01-11 05:00:00,685,256.1,0,2016-01-11,0
2016-01-11 06:00:00,685,305.2,0,2016-01-11,0
2016-01-11 07:00:00,685,364.0,0,2016-01-11,0
2016-01-11 08:00:00,685,487.6,0,2016-01-11,0
2016-01-11 09:00:00,685,635.3,0,2016-01-11,0
2016-01-11 10:00:00,685,709.5,0,2016-01-11,0
2016-01-11 11:00:00,685,705.7,0,2016-01-11,0
2016-01-11 12:00:00,685,702.2,0,2016-01-11,0
2016-01-11 13:00:00,685,699.1,0,2016-01-11,0
2016-01-11 14:00:00,685,686.4,0,2016-01-11,0
2016-01-11 15:00:00,685,663.9,0,2016-01-11,0
2016-01-11 16:00:00,685,641.8,0,2016-01-11,0
2016-01-11 17:00:00,685,608.8,0,2016-01-11,0
2016-01-11 18:00:00,685,510.5,0,2016-01-11,0
2016-01-11 19:00:00,685,438.9,0,2016-01-11,0
2016-01-11 20:00:00,685,372.8,0,2016-01-11,0
2016-01-11 21:00:00,685,345.6,0,2016-01-11,0
2016-01-11 22:00:00,685,339.8,0,2016-01-11,0
2016-01-11 23:00:00,685,285.4,0,2016-01-11,0
2016-01-12 00:00:00,685,274.1,0,2016-01-12,0
2016-01-12 01:00:00,685,270.4,0,2016-01-12,0
2016-01-12 02:00:00,685,266.8,0,2016-01-12,0
2016-01-12 03:00:00,685,265.1,0,2016-01-12,0
2016-01-12 04:00:00,685,270.9,0,2016-01-12,0
2016-01-12 05:00:00,685,272.3,0,2016-01-12,0
2016-01-12 06:00:00,685,318.6,0,2016-01-12,0
2016-01-12 07:00:00,685,380.8,0,2016-01-12,0
2016-01-12 08:00:00,685,520.9,0,2016-01-12,0
2016-01-12 09:00:00,685,661.3,0,2016-01-12,0
2016-01-12 10:00:00,685,714.2,0,2016-01-12,0
2016-01-12 11:00:00,685,731.2,0,2016-01-12,0
2016-01-12 12:00:00,685,720.0,0,2016-01-12,0
2016-01-12 13:00:00,685,712.1,0,2016-01-12,0
2016-01-12 14:00:00,685,711.2,0,2016-01-12,0
2016-01-12 15:00:00,685,688.9,0,2016-01-12,0
2016-01-12 16:00:00,685,657.1,0,2016-01-12,0
2016-01-12 17:00:00,685,635.4,0,2016-01-12,0
2016-01-12 18:00:00,685,529.8,0,2016-01-12,0
2016-01-12 19:00:00,685,450.9,0,2016-01-12,0
2016-01-12 20:00:00,685,390.9,0,2016-01-12,0
2016-01-12 21:00:00,685,355.4,0,2016-01-12,0
2016-01-12 22:00:00,685,341.6,0,2016-01-12,0
2016-01-12 23:00:00,685,288.8,0,2016-01-12,0
2016-01-13 00:00:00,685,271.9,0,2016-01-13,0
2016-01-13 01:00:00,685,267.9,0,2016-01-13,0
2016-01-13 02:00:00,685,269.0,0,2016-01-13,0
2016-01-13 03:00:00,685,262.7,0,2016-01-13,0
2016-01-13 04:00:00,685,267.0,0,2016-01-13,0
2016-01-13 05:00:00,685,267.5,0,2016-01-13,0
2016-01-13 06:00:00,685,311.8,0,2016-01-13,0
2016-01-13 07:00:00,685,373.5,0,2016-01-13,0
2016-01-13 08:00:00,685,525.3,0,2016-01-13,0
2016-01-13 09:00:00,685,676.6,0,2016-01-13,0
2016-01-13 10:00:00,685,731.2,0,2016-01-13,0
2016-01-13 11:00:00,685,729.7,0,2016-01-13,0
2016-01-13 12:00:00,685,730.3,0,2016-01-13,0
2016-01-13 13:00:00,685,718.7,0,2016-01-13,0
2016-01-13 14:00:00,685,716.9,0,2016-01-13,0
2016-01-13 15:00:00,685,677.7,0,2016-01-13,0
2016-01-13 16:00:00,685,645.3,0,2016-01-13,0
2016-01-13 17:00:00,685,633.1,0,2016-01-13,0
2016-01-13 18:00:00,685,528.6,0,2016-01-13,0
2016-01-13 19:00:00,685,445.1,0,2016-01-13,0
2016-01-13 20:00:00,685,392.0,0,2016-01-13,0
2016-01-13 21:00:00,685,352.5,0,2016-01-13,0
2016-01-13 22:00:00,685,326.4,0,2016-01-13,0
2016-01-13 23:00:00,685,282.7,0,2016-01-13,0
2016-01-14 00:00:00,685,273.5,0,2016-01-14,0
2016-01-14 01:00:00,685,261.0,0,2016-01-14,0
2016-01-14 02:00:00,685,261.2,0,2016-01-14,0
2016-01-14 03:00:00,685,255.4,0,2016-01-14,0
2016-01-14 04:00:00,685,263.0,0,2016-01-14,0
2016-01-14 05:00:00,685,262.5,0,2016-01-14,0
2016-01-14 06:00:00,685,312.6,0,2016-01-14,0
2016-01-14 07:00:00,685,377.8,0,2016-01-14,0
2016-01-14 08:00:00,685,512.3,0,2016-01-14,0
2016-01-14 09:00:00,685,667.0,0,2016-01-14,0
2016-01-14 10:00:00,685,738.0,0,2016-01-14,0
2016-01-14 11:00:00,685,720.1,0,2016-01-14,0
2016-01-14 12:00:00,685,725.6,0,2016-01-14,0
2016-01-14 13:00:00,685,708.0,0,2016-01-14,0
2016-01-14 14:00:00,685,698.4,0,2016-01-14,0
2016-01-14 15:00:00,685,669.4,0,2016-01-14,0
2016-01-14 16:00:00,685,639.1,0,2016-01-14,0
2016-01-14 17:00:00,685,589.4,0,2016-01-14,0
2016-01-14 18:00:00,685,496.2,0,2016-01-14,0
2016-01-14 19:00:00,685,435.7,0,2016-01-14,0
2016-01-14 20:00:00,685,378.5,0,2016-01-14,0
2016-01-14 21:00:00,685,335.0,0,2016-01-14,0
2016-01-14 22:00:00,685,351.8,0,2016-01-14,0
2016-01-14 23:00:00,685,305.6,0,2016-01-14,0
2016-01-15 00:00:00,685,277.9,0,2016-01-15,0
2016-01-15 01:00:00,685,280.0,0,2016-01-15,0
2016-01-15 02:00:00,685,277.8,0,2016-01-15,0
2016-01-15 03:00:00,685,276.5,0,2016-01-15,0
2016-01-15 04:00:00,685,284.1,0,2016-01-15,0
2016-01-15 05:00:00,685,283.4,0,2016-01-15,0
2016-01-15 06:00:00,685,335.8,0,2016-01-15,0
2016-01-15 07:00:00,685,399.4,0,2016-01-15,0
2016-01-15 08:00:00,685,511.7,0,2016-01-15,0
2016-01-15 09:00:00,685,629.3,0,2016-01-15,0
2016-01-15 10:00:00,685,687.2,0,2016-01-15,0
2016-01-15 11:00:00,685,689.7,0,2016-01-15,0
2016-01-15 12:00:00,685,688.9,0,2016-01-15,0
2016-01-15 13:00:00,685,677.4,0,2016-01-15,0
2016-01-15 14:00:00,685,642.2,0,2016-01-15,0
2016-01-15 15:00:00,685,608.9,0,2016-01-15,0
2016-01-15 16:00:00,685,584.0,0,2016-01-15,0
2016-01-15 17:00:00,685,541.9,0,2016-01-15,0
2016-01-15 18:00:00,685,446.7,0,2016-01-15,0
2016-01-15 19:00:00,685,400.1,0,2016-01-15,0
2016-01-15 20:00:00,685,333.5,0,2016-01-15,0
2016-01-15 21:00:00,685,297.1,0,2016-01-15,0
2016-01-15 22:00:00,685,321.1,0,2016-01-15,0
2016-01-15 23:00:00,685,286.0,0,2016-01-15,0
2016-01-16 00:00:00,685,280.1,0,2016-01-16,0
2016-01-16 01:00:00,685,268.4,0,2016-01-16,0
2016-01-16 02:00:00,685,261.7,0,2016-01-16,0
2016-01-16 03:00:00,685,259.6,0,2016-01-16,0
2016-01-16 04:00:00,685,267.0,0,2016-01-16,0
2016-01-16 05:00:00,685,267.9,0,2016-01-16,0
2016-01-16 06:00:00,685,265.6,0,2016-01-16,0
2016-01-16 07:00:00,685,274.4,0,2016-01-16,0
2016-01-16 08:00:00,685,277.1,0,2016-01-16,0
2016-01-16 09:00:00,685,294.9,0,2016-01-16,0
2016-01-16 10:00:00,685,322.5,0,2016-01-16,0
2016-01-16 11:00:00,685,321.1,0,2016-01-16,0
2016-01-16 12:00:00,685,324.1,0,2016-01-16,0
2016-01-16 13:00:00,685,326.0,0,2016-01-16,0
2016-01-16 14:00:00,685,355.6,0,2016-01-16,0
2016-01-16 15:00:00,685,346.1,0,2016-01-16,0
2016-01-16 16:00:00,685,341.0,0,2016-01-16,0
2016-01-16 17:00:00,685,337.9,0,2016-01-16,0
2016-01-16 18:00:00,685,351.7,0,2016-01-16,0
2016-01-16 19:00:00,685,360.9,0,2016-01-16,0
2016-01-16 20:00:00,685,351.6,0,2016-01-16,0
2016-01-16 21:00:00,685,331.9,0,2016-01-16,0
2016-01-16 22:00:00,685,287.5,0,2016-01-16,0
2016-01-16 23:00:00,685,283.1,0,2016-01-16,0
2016-01-17 00:00:00,685,273.1,0,2016-01-17,0
2016-01-17 01:00:00,685,279.3,0,2016-01-17,0
2016-01-17 02:00:00,685,282.1,0,2016-01-17,0
2016-01-17 03:00:00,685,278.8,0,2016-01-17,0
2016-01-17 04:00:00,685,285.4,0,2016-01-17,0
2016-01-17 05:00:00,685,284.3,0,2016-01-17,0
2016-01-17 06:00:00,685,283.2,0,2016-01-17,0
2016-01-17 07:00:00,685,297.4,0,2016-01-17,0
2016-01-17 08:00:00,685,325.5,0,2016-01-17,0
2016-01-17 09:00:00,685,331.0,0,2016-01-17,0
2016-01-17 10:00:00,685,334.0,0,2016-01-17,0
2016-01-17 11:00:00,685,337.9,0,2016-01-17,0
2016-01-17 12:00:00,685,341.8,0,2016-01-17,0
2016-01-17 13:00:00,685,356.1,0,2016-01-17,0
2016-01-17 14:00:00,685,356.8,0,2016-01-17,0
2016-01-17 15:00:00,685,362.2,0,2016-01-17,0
2016-01-17 16:00:00,685,358.1,0,2016-01-17,0
2016-01-17 17:00:00,685,374.8,0,2016-01-17,0
2016-01-17 18:00:00,685,357.1,0,2016-01-17,0
2016-01-17 19:00:00,685,302.2,0,2016-01-17,0
2016-01-17 20:00:00,685,277.0,0,2016-01-17,0
2016-01-17 21:00:00,685,269.0,0,2016-01-17,0
2016-01-17 22:00:00,685,272.3,0,2016-01-17,0
2016-01-17 23:00:00,685,270.1,0,2016-01-17,0
2016-01-18 00:00:00,685,269.6,0,2016-01-18,0
2016-01-18 01:00:00,685,254.9,0,2016-01-18,0
2016-01-18 02:00:00,685,254.6,0,2016-01-18,0
2016-01-18 03:00:00,685,252.4,0,2016-01-18,0
2016-01-18 04:00:00,685,257.0,0,2016-01-18,0
2016-01-18 05:00:00,685,263.8,0,2016-01-18,0
2016-01-18 06:00:00,685,321.5,0,2016-01-18,0
2016-01-18 07:00:00,685,395.2,0,2016-01-18,0
2016-01-18 08:00:00,685,533.1,0,2016-01-18,0
2016-01-18 09:00:00,685,618.0189772906152,0,2016-01-18,1
2016-01-18 10:00:00,685,662.7392117090345,0,2016-01-18,1
2016-01-18 11:00:00,685,642.5377214799489,0,2016-01-18,1
2016-01-18 12:00:00,685,627.7938919175921,0,2016-01-18,1
2016-01-18 13:00:00,685,608.9771812606615,0,2016-01-18,1
2016-01-18 14:00:00,685,597.4916565739636,0,2016-01-18,1
2016-01-18 15:00:00,685,571.9954209219322,0,2016-01-18,1
2016-01-18 16:00:00,685,547.8025072201643,0,2016-01-18,1
2016-01-18 17:00:00,685,517.5817294984274,0,2016-01-18,1
2016-01-18 18:00:00,685,551.6,0,2016-01-18,1
2016-01-18 19:00:00,685,461.8,0,2016-01-18,1
2016-01-18 20:00:00,685,392.1,0,2016-01-18,1
2016-01-18 21:00:00,685,331.6,0,2016-01-18,1
2016-01-18 22:00:00,685,337.7,0,2016-01-18,1
2016-01-18 23:00:00,685,293.6,0,2016-01-18,1
2016-01-19 00:00:00,685,278.2,0,2016-01-19,1
2016-01-19 01:00:00,685,273.6,0,2016-01-19,1
2016-01-19 02:00:00,685,271.0,0,2016-01-19,1
2016-01-19 03:00:00,685,264.5,0,2016-01-19,1
2016-01-19 04:00:00,685,272.7,0,2016-01-19,1
2016-01-19 05:00:00,685,272.8,0,2016-01-19,1
2016-01-19 06:00:00,685,326.5,0,2016-01-19,1
2016-01-19 07:00:00,685,390.9,0,2016-01-19,1
2016-01-19 08:00:00,685,549.7,0,2016-01-19,1
2016-01-19 09:00:00,685,718.3,0,2016-01-19,1
2016-01-19 10:00:00,685,794.6,0,2016-01-19,1
2016-01-19 11:00:00,685,791.7,0,2016-01-19,1
2016-01-19 12:00:00,685,756.1,0,2016-01-19,1
2016-01-19 13:00:00,685,734.5,0,2016-01-19,1
2016-01-19 14:00:00,685,708.1,0,2016-01-19,1
2016-01-19 15:00:00,685,666.4,0,2016-01-19,1
2016-01-19 16:00:00,685,638.4,0,2016-01-19,1
2016-01-19 17:00:00,685,604.8,0,2016-01-19,1
2016-01-19 18:00:00,685,525.8,0,2016-01-19,1
2016-01-19 19:00:00,685,433.3,0,2016-01-19,1
2016-01-19 20:00:00,685,367.2,0,2016-01-19,1
2016-01-19 21:00:00,685,332.3,0,2016-01-19,1
2016-01-19 22:00:00,685,337.0,0,2016-01-19,1
2016-01-19 23:00:00,685,296.2,0,2016-01-19,1
2016-01-20 00:00:00,685,281.2,0,2016-01-20,1
2016-01-20 01:00:00,685,277.4,0,2016-01-20,1
2016-01-20 02:00:00,685,277.8,0,2016-01-20,1
2016-01-20 03:00:00,685,273.6,0,2016-01-20,1
2016-01-20 04:00:00,685,278.3,0,2016-01-20,1
2016-01-20 05:00:00,685,278.0,0,2016-01-20,1
2016-01-20 06:00:00,685,349.6,0,2016-01-20,1
