timestamp,building_id,meter_reading,anomaly,power
2016-01-04 01:00:00,118,233.8,0,-4.0
2016-01-04 02:00:00,118,223.0,0,-10.800000000000011
2016-01-04 03:00:00,118,223.2,0,0.19999999999998863
2016-01-04 04:00:00,118,223.2,0,0.0
2016-01-04 05:00:00,118,223.60000000000002,0,0.4000000000000057
2016-01-04 06:00:00,118,249.2,0,25.599999999999994
2016-01-04 07:00:00,118,283.6,0,34.400000000000034
2016-01-04 08:00:00,118,333.6,0,50.0
2016-01-04 09:00:00,118,376.0,0,42.39999999999998
2016-01-04 10:00:00,118,444.4,0,68.39999999999998
2016-01-04 11:00:00,118,468.4,0,24.0
2016-01-04 12:00:00,118,480.0,0,11.600000000000023
2016-01-04 13:00:00,118,482.2,0,2.1999999999999886
2016-01-04 14:00:00,118,464.2,0,-18.0
2016-01-04 15:00:00,118,463.8,0,-0.39999999999997726
2016-01-04 16:00:00,118,479.4,0,15.599999999999964
2016-01-04 17:00:00,118,423.8,0,-55.599999999999966
2016-01-04 18:00:00,118,372.0,0,-51.80000000000001
2016-01-04 19:00:00,118,315.2,0,-56.800000000000004
2016-01-04 20:00:00,118,287.4,0,-27.80000000000001
2016-01-04 21:00:00,118,259.6,0,-27.799999999999955
2016-01-04 22:00:00,118,253.2,0,-6.400000000000034
2016-01-04 23:00:00,118,248.8,0,-4.399999999999977
2016-01-05 00:00:00,118,256.0,0,7.1999999999999895
2016-01-05 01:00:00,118,250.0,0,-6.0
2016-01-05 02:00:00,118,248.2,0,-1.8000000000000114
2016-01-05 03:00:00,118,243.8,0,-4.399999999999977
2016-01-05 04:00:00,118,246.60000000000002,0,2.799999999999983
2016-01-05 05:00:00,118,248.60000000000002,0,2.0
2016-01-05 06:00:00,118,292.4,0,43.79999999999998
2016-01-05 07:00:00,118,336.4,0,44.0
2016-01-05 08:00:00,118,404.6,0,68.20000000000005
2016-01-05 09:00:00,118,431.2,0,26.599999999999966
2016-01-05 10:00:00,118,468.8,0,37.60000000000002
2016-01-05 11:00:00,118,493.8,0,25.0
2016-01-05 12:00:00,118,522.0,0,28.199999999999992
2016-01-05 13:00:00,118,495.8,0,-26.19999999999999
2016-01-05 14:00:00,118,482.0,0,-13.800000000000011
2016-01-05 15:00:00,118,491.6,0,9.600000000000023
2016-01-05 16:00:00,118,473.2,0,-18.400000000000034
2016-01-05 17:00:00,118,443.8,0,-29.399999999999977
2016-01-05 18:00:00,118,391.6,0,-52.19999999999999
2016-01-05 19:00:00,118,335.0,0,-56.60000000000002
2016-01-05 20:00:00,118,296.6,0,-38.39999999999998
2016-01-05 21:00:00,118,269.4,0,-27.200000000000045
2016-01-05 22:00:00,118,267.2,0,-2.1999999999999886
2016-01-05 23:00:00,118,263.8,0,-3.3999999999999773
2016-01-06 00:00:00,118,266.8,0,3.0
2016-01-06 01:00:00,118,263.8,0,-3.0
2016-01-06 02:00:00,118,261.0,0,-2.8000000000000114
2016-01-06 03:00:00,118,260.8,0,-0.19999999999998863
2016-01-06 04:00:00,118,260.6,0,-0.19999999999998863
2016-01-06 05:00:00,118,265.8,0,5.199999999999989
2016-01-06 06:00:00,118,303.0,0,37.19999999999999
2016-01-06 07:00:00,118,330.0,0,27.0
2016-01-06 08:00:00,118,349.0,0,19.0
2016-01-06 09:00:00,118,441.4,0,92.39999999999998
2016-01-06 10:00:00,118,497.0,0,55.60000000000002
2016-01-06 11:00:00,118,514.8,0,17.799999999999955
2016-01-06 12:00:00,118,541.4,0,26.600000000000023
2016-01-06 13:00:00,118,525.6,0,-15.799999999999955
2016-01-06 14:00:00,118,499.0,0,-26.600000000000023
2016-01-06 15:00:00,118,516.4,0,17.399999999999977
2016-01-06 16:00:00,118,509.8,0,-6.599999999999966
2016-01-06 17:00:00,118,467.4,0,-42.400000000000034
2016-01-06 18:00:00,118,413.4,0,-54.0
2016-01-06 19:00:00,118,348.4,0,-65.0
2016-01-06 20:00:00,118,316.8,0,-31.599999999999966
2016-01-06 21:00:00,118,292.6,0,-24.19999999999999
2016-01-06 22:00:00,118,282.8,0,-9.800000000000011
2016-01-06 23:00:00,118,276.4,0,-6.400000000000034
2016-01-07 00:00:00,118,280.6,0,4.2000000000000455
2016-01-07 01:00:00,118,267.8,0,-12.800000000000011
2016-01-07 02:00:00,118,267.2,0,-0.6000000000000227
2016-01-07 03:00:00,118,260.8,0,-6.399999999999977
2016-01-07 04:00:00,118,261.6,0,0.8000000000000114
2016-01-07 05:00:00,118,266.2,0,4.599999999999966
2016-01-07 06:00:00,118,296.0,0,29.800000000000015
2016-01-07 07:00:00,118,328.2,0,32.19999999999999
2016-01-07 08:00:00,118,422.0,0,93.80000000000001
2016-01-07 09:00:00,118,449.4,0,27.399999999999977
2016-01-07 10:00:00,118,483.6,0,34.200000000000045
2016-01-07 11:00:00,118,511.2,0,27.599999999999966
2016-01-07 12:00:00,118,521.4,0,10.199999999999989
2016-01-07 13:00:00,118,558.8,0,37.39999999999998
2016-01-07 14:00:00,118,525.4,0,-33.39999999999998
2016-01-07 15:00:00,118,515.4,0,-10.0
2016-01-07 16:00:00,118,509.2,0,-6.199999999999989
2016-01-07 17:00:00,118,485.4,0,-23.80000000000001
2016-01-07 18:00:00,118,430.8,0,-54.599999999999966
2016-01-07 19:00:00,118,370.6,0,-60.19999999999999
2016-01-07 20:00:00,118,333.8,0,-36.80000000000001
2016-01-07 21:00:00,118,302.4,0,-31.400000000000034
2016-01-07 22:00:00,118,303.2,0,0.8000000000000114
2016-01-07 23:00:00,118,298.4,0,-4.800000000000011
2016-01-08 00:00:00,118,271.6,0,-26.799999999999955
2016-01-08 01:00:00,118,274.2,0,2.599999999999966
2016-01-08 02:00:00,118,284.6,0,10.400000000000034
2016-01-08 03:00:00,118,273.4,0,-11.200000000000045
2016-01-08 04:00:00,118,276.2,0,2.8000000000000114
2016-01-08 05:00:00,118,274.2,0,-2.0
2016-01-08 06:00:00,118,306.0,0,31.800000000000015
2016-01-08 07:00:00,118,383.0,0,77.0
2016-01-08 08:00:00,118,453.2,0,70.19999999999999
2016-01-08 09:00:00,118,471.4,0,18.19999999999999
2016-01-08 10:00:00,118,514.0,0,42.60000000000002
2016-01-08 11:00:00,118,550.0,0,36.0
2016-01-08 12:00:00,118,557.0,0,7.0
2016-01-08 13:00:00,118,562.4,0,5.399999999999977
2016-01-08 14:00:00,118,536.0,0,-26.399999999999977
2016-01-08 15:00:00,118,542.8,0,6.7999999999999545
2016-01-08 16:00:00,118,509.6,0,-33.19999999999993
2016-01-08 17:00:00,118,481.4,0,-28.20000000000005
2016-01-08 18:00:00,118,430.6,0,-50.799999999999955
2016-01-08 19:00:00,118,364.2,0,-66.40000000000003
2016-01-08 20:00:00,118,323.2,0,-41.0
2016-01-08 21:00:00,118,276.6,0,-46.599999999999966
2016-01-08 22:00:00,118,272.6,0,-4.0
2016-01-08 23:00:00,118,272.0,0,-0.6000000000000227
2016-01-09 00:00:00,118,293.6,0,21.600000000000023
2016-01-09 01:00:00,118,288.2,0,-5.400000000000034
2016-01-09 02:00:00,118,282.8,0,-5.399999999999977
2016-01-09 03:00:00,118,281.4,0,-1.400000000000034
2016-01-09 04:00:00,118,290.2,0,8.800000000000011
2016-01-09 05:00:00,118,292.8,0,2.6000000000000227
2016-01-09 06:00:00,118,287.2,0,-5.600000000000023
2016-01-09 07:00:00,118,291.6,0,4.400000000000034
2016-01-09 08:00:00,118,301.2,0,9.599999999999966
2016-01-09 09:00:00,118,297.0,0,-4.199999999999989
2016-01-09 10:00:00,118,299.0,0,2.0
2016-01-09 11:00:00,118,299.8,0,0.8000000000000114
2016-01-09 12:00:00,118,303.6,0,3.8000000000000114
2016-01-09 13:00:00,118,307.2,0,3.599999999999966
2016-01-09 14:00:00,118,310.0,0,2.8000000000000114
2016-01-09 15:00:00,118,306.8,0,-3.1999999999999886
2016-01-09 16:00:00,118,302.6,0,-4.199999999999989
2016-01-09 17:00:00,118,308.2,0,5.599999999999966
2016-01-09 18:00:00,118,312.0,0,3.8000000000000114
2016-01-09 19:00:00,118,301.2,0,-10.800000000000011
2016-01-09 20:00:00,118,296.2,0,-5.0
2016-01-09 21:00:00,118,292.6,0,-3.599999999999966
2016-01-09 22:00:00,118,299.4,0,6.7999999999999545
2016-01-09 23:00:00,118,294.2,0,-5.199999999999989
2016-01-10 00:00:00,118,289.2,0,-5.0
2016-01-10 01:00:00,118,288.8,0,-0.39999999999997726
2016-01-10 02:00:00,118,289.4,0,0.5999999999999659
2016-01-10 03:00:00,118,288.8,0,-0.5999999999999659
2016-01-10 04:00:00,118,286.4,0,-2.400000000000034
2016-01-10 05:00:00,118,288.0,0,1.6000000000000227
2016-01-10 06:00:00,118,295.4,0,7.399999999999977
2016-01-10 07:00:00,118,293.8,0,-1.599999999999966
2016-01-10 08:00:00,118,302.4,0,8.599999999999966
2016-01-10 09:00:00,118,315.0,0,12.600000000000023
2016-01-10 10:00:00,118,311.4,0,-3.6000000000000227
2016-01-10 11:00:00,118,311.8,0,0.4000000000000341
2016-01-10 12:00:00,118,306.0,0,-5.800000000000011
2016-01-10 13:00:00,118,297.6,0,-8.399999999999977
2016-01-10 14:00:00,118,307.8,0,10.199999999999989
2016-01-10 15:00:00,118,311.8,0,4.0
2016-01-10 16:00:00,118,318.2,0,6.399999999999977
2016-01-10 17:00:00,118,313.2,0,-5.0
2016-01-10 18:00:00,118,311.2,0,-2.0
2016-01-10 19:00:00,118,304.6,0,-6.599999999999966
2016-01-10 20:00:00,118,300.0,0,-4.600000000000023
2016-01-10 21:00:00,118,292.6,0,-7.399999999999977
2016-01-10 22:00:00,118,284.2,0,-8.400000000000034
2016-01-10 23:00:00,118,283.4,0,-0.8000000000000114
2016-01-11 00:00:00,118,275.2,0,-8.199999999999989
2016-01-11 01:00:00,118,255.60000000000002,0,-19.599999999999994
2016-01-11 02:00:00,118,255.60000000000002,0,0.0
2016-01-11 03:00:00,118,252.0,0,-3.5999999999999948
2016-01-11 04:00:00,118,250.40000000000003,0,-1.5999999999999943
2016-01-11 05:00:00,118,251.2,0,0.799999999999983
2016-01-11 06:00:00,118,290.2,0,39.0
2016-01-11 07:00:00,118,330.4,0,40.19999999999999
2016-01-11 08:00:00,118,412.4,0,82.0
2016-01-11 09:00:00,118,456.4,0,44.0
2016-01-11 10:00:00,118,489.6,0,33.200000000000045
2016-01-11 11:00:00,118,542.0,0,52.39999999999998
2016-01-11 12:00:00,118,557.8,0,15.799999999999955
2016-01-11 13:00:00,118,575.2,0,17.40000000000009
2016-01-11 14:00:00,118,554.4,0,-20.800000000000068
2016-01-11 15:00:00,118,555.4,0,1.0
2016-01-11 16:00:00,118,539.0,0,-16.399999999999977
2016-01-11 17:00:00,118,512.4,0,-26.600000000000023
2016-01-11 18:00:00,118,447.2,0,-65.19999999999999
2016-01-11 19:00:00,118,380.2,0,-67.0
2016-01-11 20:00:00,118,341.2,0,-39.0
2016-01-11 21:00:00,118,310.2,0,-31.0
2016-01-11 22:00:00,118,299.0,0,-11.199999999999989
2016-01-11 23:00:00,118,294.0,0,-5.0
2016-01-12 00:00:00,118,282.6,0,-11.399999999999977
2016-01-12 01:00:00,118,282.6,0,0.0
2016-01-12 02:00:00,118,276.4,0,-6.2000000000000455
2016-01-12 03:00:00,118,276.2,0,-0.19999999999998863
2016-01-12 04:00:00,118,275.8,0,-0.39999999999997726
2016-01-12 05:00:00,118,268.0,0,-7.800000000000012
2016-01-12 06:00:00,118,309.6,0,41.60000000000002
2016-01-12 07:00:00,118,355.6,0,46.0
2016-01-12 08:00:00,118,377.8,0,22.19999999999999
2016-01-12 09:00:00,118,463.8,0,86.0
2016-01-12 10:00:00,118,520.6,0,56.800000000000004
2016-01-12 11:00:00,118,538.8,0,18.199999999999932
2016-01-12 12:00:00,118,549.0,0,10.200000000000045
2016-01-12 13:00:00,118,567.8,0,18.799999999999955
2016-01-12 14:00:00,118,563.0,0,-4.7999999999999545
2016-01-12 15:00:00,118,547.6,0,-15.399999999999979
2016-01-12 16:00:00,118,540.2,0,-7.399999999999977
2016-01-12 17:00:00,118,513.8,0,-26.40000000000009
2016-01-12 18:00:00,118,446.4,0,-67.39999999999998
2016-01-12 19:00:00,118,376.8,0,-69.59999999999997
2016-01-12 20:00:00,118,328.0,0,-48.80000000000001
2016-01-12 21:00:00,118,304.0,0,-24.0
2016-01-12 22:00:00,118,298.6,0,-5.399999999999977
2016-01-12 23:00:00,118,286.8,0,-11.800000000000011
2016-01-13 00:00:00,118,286.4,0,-0.4000000000000341
2016-01-13 01:00:00,118,276.0,0,-10.399999999999977
2016-01-13 02:00:00,118,273.2,0,-2.8000000000000114
2016-01-13 03:00:00,118,268.6,0,-4.599999999999966
2016-01-13 04:00:00,118,263.2,0,-5.400000000000034
2016-01-13 05:00:00,118,269.4,0,6.199999999999989
2016-01-13 06:00:00,118,310.6,0,41.200000000000045
2016-01-13 07:00:00,118,349.0,0,38.39999999999998
2016-01-13 08:00:00,118,364.8,0,15.800000000000011
2016-01-13 09:00:00,118,459.8,0,95.0
2016-01-13 10:00:00,118,506.8,0,47.0
2016-01-13 11:00:00,118,549.8,0,42.99999999999994
2016-01-13 12:00:00,118,564.6,0,14.80000000000007
2016-01-13 13:00:00,118,535.4,0,-29.20000000000005
2016-01-13 14:00:00,118,545.4,0,10.0
2016-01-13 15:00:00,118,550.6,0,5.2000000000000455
2016-01-13 16:00:00,118,531.6,0,-19.0
2016-01-13 17:00:00,118,516.2,0,-15.399999999999979
2016-01-13 18:00:00,118,479.6,0,-36.60000000000002
2016-01-13 19:00:00,118,407.0,0,-72.60000000000002
2016-01-13 20:00:00,118,353.2,0,-53.80000000000001
2016-01-13 21:00:00,118,321.2,0,-32.0
2016-01-13 22:00:00,118,310.8,0,-10.399999999999977
2016-01-13 23:00:00,118,304.4,0,-6.400000000000034
2016-01-14 00:00:00,118,298.8,0,-5.599999999999966
2016-01-14 01:00:00,118,295.8,0,-3.0
2016-01-14 02:00:00,118,293.0,0,-2.8000000000000114
2016-01-14 03:00:00,118,282.6,0,-10.399999999999977
2016-01-14 04:00:00,118,279.0,0,-3.6000000000000227
2016-01-14 05:00:00,118,280.0,0,1.0
2016-01-14 06:00:00,118,312.6,0,32.60000000000002
2016-01-14 07:00:00,118,353.6,0,41.0
2016-01-14 08:00:00,118,389.0,0,35.39999999999998
2016-01-14 09:00:00,118,435.2,0,46.19999999999999
2016-01-14 10:00:00,118,474.6,0,39.400000000000034
2016-01-14 11:00:00,118,524.8,0,50.19999999999993
2016-01-14 12:00:00,118,533.6,0,8.800000000000068
2016-01-14 13:00:00,118,498.6,0,-35.0
2016-01-14 14:00:00,118,504.6,0,6.0
2016-01-14 15:00:00,118,491.8,0,-12.800000000000011
2016-01-14 16:00:00,118,475.6,0,-16.19999999999999
2016-01-14 17:00:00,118,470.2,0,-5.400000000000034
2016-01-14 18:00:00,118,439.8,0,-30.399999999999977
2016-01-14 19:00:00,118,392.2,0,-47.60000000000002
2016-01-14 20:00:00,118,362.2,0,-30.0
2016-01-14 21:00:00,118,333.8,0,-28.399999999999977
2016-01-14 22:00:00,118,316.2,0,-17.600000000000023
2016-01-14 23:00:00,118,307.0,0,-9.199999999999989
2016-01-15 00:00:00,118,294.4,0,-12.600000000000023
2016-01-15 01:00:00,118,293.4,0,-1.0
2016-01-15 02:00:00,118,287.0,0,-6.399999999999977
2016-01-15 03:00:00,118,299.0,0,12.0
2016-01-15 04:00:00,118,300.6,0,1.6000000000000227
2016-01-15 05:00:00,118,302.0,0,1.3999999999999773
2016-01-15 06:00:00,118,336.6,0,34.60000000000002
2016-01-15 07:00:00,118,386.8,0,50.19999999999999
2016-01-15 08:00:00,118,455.0,0,68.19999999999999
2016-01-15 09:00:00,118,495.4,0,40.39999999999998
2016-01-15 10:00:00,118,528.4,0,33.0
2016-01-15 11:00:00,118,557.8,0,29.399999999999977
2016-01-15 12:00:00,118,575.6,0,17.800000000000068
2016-01-15 13:00:00,118,553.8,0,-21.800000000000068
2016-01-15 14:00:00,118,556.6,0,2.800000000000068
2016-01-15 15:00:00,118,548.6,0,-8.0
2016-01-15 16:00:00,118,538.8,0,-9.800000000000068
2016-01-15 17:00:00,118,515.2,0,-23.59999999999991
2016-01-15 18:00:00,118,456.6,0,-58.60000000000002
2016-01-15 19:00:00,118,384.0,0,-72.60000000000002
2016-01-15 20:00:00,118,346.6,0,-37.39999999999998
2016-01-15 21:00:00,118,314.6,0,-32.0
2016-01-15 22:00:00,118,311.0,0,-3.6000000000000227
2016-01-15 23:00:00,118,300.4,0,-10.600000000000023
2016-01-16 00:00:00,118,306.2,0,5.800000000000011
2016-01-16 01:00:00,118,314.0,0,7.800000000000012
2016-01-16 02:00:00,118,308.8,0,-5.199999999999989
2016-01-16 03:00:00,118,303.2,0,-5.600000000000023
2016-01-16 04:00:00,118,307.0,0,3.8000000000000114
2016-01-16 05:00:00,118,316.4,0,9.399999999999977
2016-01-16 06:00:00,118,316.4,0,0.0
2016-01-16 07:00:00,118,322.0,0,5.600000000000023
2016-01-16 08:00:00,118,329.6,0,7.600000000000023
2016-01-16 09:00:00,118,342.2,0,12.599999999999966
2016-01-16 10:00:00,118,364.8,0,22.600000000000023
2016-01-16 11:00:00,118,365.4,0,0.5999999999999659
2016-01-16 12:00:00,118,369.2,0,3.8000000000000114
2016-01-16 13:00:00,118,368.4,0,-0.8000000000000114
2016-01-16 14:00:00,118,367.0,0,-1.3999999999999773
2016-01-16 15:00:00,118,369.6,0,2.6000000000000227
2016-01-16 16:00:00,118,361.8,0,-7.800000000000012
2016-01-16 17:00:00,118,352.6,0,-9.199999999999989
2016-01-16 18:00:00,118,338.2,0,-14.400000000000034
2016-01-16 19:00:00,118,335.4,0,-2.8000000000000114
2016-01-16 20:00:00,118,329.0,0,-6.399999999999977
2016-01-16 21:00:00,118,312.8,0,-16.19999999999999
2016-01-16 22:00:00,118,309.8,0,-3.0
2016-01-16 23:00:00,118,306.4,0,-3.400000000000034
2016-01-17 00:00:00,118,305.0,0,-1.3999999999999773
2016-01-17 01:00:00,118,306.8,0,1.8000000000000114
2016-01-17 02:00:00,118,301.0,0,-5.800000000000011
2016-01-17 03:00:00,118,303.0,0,2.0
2016-01-17 04:00:00,118,310.8,0,7.800000000000012
2016-01-17 05:00:00,118,310.4,0,-0.4000000000000341
2016-01-17 06:00:00,118,309.4,0,-1.0
2016-01-17 07:00:00,118,311.6,0,2.2000000000000455
2016-01-17 08:00:00,118,326.8,0,15.199999999999989
2016-01-17 09:00:00,118,330.6,0,3.8000000000000114
2016-01-17 10:00:00,118,335.6,0,5.0
2016-01-17 11:00:00,118,336.4,0,0.7999999999999545
2016-01-17 12:00:00,118,332.4,0,-4.0
2016-01-17 13:00:00,118,335.4,0,3.0
2016-01-17 14:00:00,118,336.4,0,1.0
2016-01-17 15:00:00,118,334.2,0,-2.1999999999999886
2016-01-17 16:00:00,118,332.6,0,-1.599999999999966
2016-01-17 17:00:00,118,328.6,0,-4.0
2016-01-17 18:00:00,118,330.6,0,2.0
2016-01-17 19:00:00,118,327.6,0,-3.0
2016-01-17 20:00:00,118,321.2,0,-6.400000000000034
2016-01-17 21:00:00,118,308.4,0,-12.800000000000011
2016-01-17 22:00:00,118,305.8,0,-2.599999999999966
2016-01-17 23:00:00,118,306.4,0,0.5999999999999659
2016-01-18 00:00:00,118,287.8,0,-18.599999999999966
2016-01-18 01:00:00,118,268.4,0,-19.400000000000034
2016-01-18 02:00:00,118,256.4,0,-12.0
2016-01-18 03:00:00,118,258.4,0,2.0
2016-01-18 04:00:00,118,261.8,0,3.400000000000034
2016-01-18 05:00:00,118,262.0,0,0.19999999999998863
2016-01-18 06:00:00,118,300.0,0,38.0
2016-01-18 07:00:00,118,356.0,0,56.0
2016-01-18 08:00:00,118,397.8,0,41.80000000000001
2016-01-18 09:00:00,118,447.6,0,49.80000000000001
2016-01-18 10:00:00,118,544.4,0,96.79999999999995
2016-01-18 11:00:00,118,556.8,0,12.399999999999977
2016-01-18 12:00:00,118,541.4,0,-15.399999999999979
2016-01-18 13:00:00,118,555.2,0,13.800000000000068
2016-01-18 14:00:00,118,549.6,0,-5.600000000000023
2016-01-18 15:00:00,118,528.2,0,-21.399999999999977
2016-01-18 16:00:00,118,506.4,0,-21.800000000000068
2016-01-18 17:00:00,118,491.8,0,-14.599999999999964
2016-01-18 18:00:00,118,462.4,0,-29.400000000000034
2016-01-18 19:00:00,118,400.8,0,-61.599999999999966
2016-01-18 20:00:00,118,357.6,0,-43.19999999999999
2016-01-18 21:00:00,118,323.4,0,-34.200000000000045
2016-01-18 22:00:00,118,307.2,0,-16.19999999999999
2016-01-18 23:00:00,118,302.0,0,-5.199999999999989
2016-01-19 00:00:00,118,309.2,0,7.1999999999999895
2016-01-19 01:00:00,118,302.6,0,-6.599999999999966
2016-01-19 02:00:00,118,294.4,0,-8.200000000000045
2016-01-19 03:00:00,118,292.4,0,-2.0
2016-01-19 04:00:00,118,294.0,0,1.6000000000000227
2016-01-19 05:00:00,118,293.8,0,-0.19999999999998863
2016-01-19 06:00:00,118,326.0,0,32.19999999999999
2016-01-19 07:00:00,118,376.4,0,50.39999999999998
2016-01-19 08:00:00,118,423.6,0,47.200000000000045
2016-01-19 09:00:00,118,469.4,0,45.799999999999955
2016-01-19 10:00:00,118,526.4,0,57.00000000000001
2016-01-19 11:00:00,118,544.8,0,18.399999999999977
2016-01-19 12:00:00,118,533.6,0,-11.199999999999932
2016-01-19 13:00:00,118,524.8,0,-8.800000000000068
2016-01-19 14:00:00,118,516.2,0,-8.599999999999909
2016-01-19 15:00:00,118,561.6,0,45.39999999999998
2016-01-19 16:00:00,118,549.6,0,-12.0
2016-01-19 17:00:00,118,529.4,0,-20.200000000000045
2016-01-19 18:00:00,118,472.4,0,-57.00000000000001
2016-01-19 19:00:00,118,403.2,0,-69.19999999999999
2016-01-19 20:00:00,118,354.0,0,-49.19999999999999
2016-01-19 21:00:00,118,326.0,0,-28.0
2016-01-19 22:00:00,118,307.4,0,-18.600000000000023
2016-01-19 23:00:00,118,308.8,0,1.400000000000034
2016-01-20 00:00:00,118,308.4,0,-0.4000000000000341
2016-01-20 01:00:00,118,302.4,0,-6.0
2016-01-20 02:00:00,118,298.6,0,-3.7999999999999545
2016-01-20 03:00:00,118,297.0,0,-1.6000000000000227
2016-01-20 04:00:00,118,301.2,0,4.199999999999989
2016-01-20 05:00:00,118,298.4,0,-2.8000000000000114
2016-01-20 06:00:00,118,335.2,0,36.80000000000001
2016-01-20 07:00:00,118,376.2,0,41.0
2016-01-20 08:00:00,118,408.8,0,32.60000000000002
2016-01-20 09:00:00,118,472.6,0,63.80000000000001
2016-01-20 10:00:00,118,527.6,0,55.0
2016-01-20 11:00:00,118,579.0,0,51.39999999999998
2016-01-20 12:00:00,118,608.6,0,29.60000000000002
2016-01-20 13:00:00,118,616.8,0,8.199999999999932
2016-01-20 14:00:00,118,589.6,0,-27.199999999999932
2016-01-20 15:00:00,118,553.0,0,-36.60000000000002
2016-01-20 16:00:00,118,516.0,0,-37.0
2016-01-20 17:00:00,118,503.2,0,-12.800000000000011
2016-01-20 18:00:00,118,443.4,0,-59.80000000000001
2016-01-20 19:00:00,118,405.6,0,-37.799999999999955
2016-01-20 20:00:00,118,364.8,0,-40.80000000000001
2016-01-20 21:00:00,118,321.6,0,-43.19999999999999
2016-01-20 22:00:00,118,307.8,0,-13.800000000000011
2016-01-20 23:00:00,118,303.0,0,-4.800000000000011
